OP310064.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0145/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310065.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0147/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310066.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0150/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310068.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0067/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310069.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0096/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OX291424.1 	Monkeypox virus isolate RNA genome assembly, complete genome: monopartite	Slovakia	Homo sapiens	Monkeypox virus	complete
OX291435.1 	Monkeypox virus isolate RNA genome assembly, complete genome: monopartite	Slovakia	Homo sapiens	Monkeypox virus	complete
OX291676.1 	Monkeypox virus isolate RNA genome assembly, complete genome: monopartite	Slovakia	Homo sapiens	Monkeypox virus	complete
OX291694.1 	Monkeypox virus isolate RNA genome assembly, complete genome: monopartite	Slovakia	Homo sapiens	Monkeypox virus	complete
OX291780.1 	Monkeypox virus isolate RNA genome assembly, complete genome: monopartite	Slovakia	Homo sapiens	Monkeypox virus	complete
OX297403.1 	Monkeypox virus isolate RNA genome assembly, complete genome: monopartite	Slovakia	Homo sapiens	Monkeypox virus	complete
OP314957.1 	Monkeypox virus isolate MPXV22/human/USA-NE-83, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP314958.1 	Monkeypox virus isolate MPXV22/human/USA-NE-99, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP314959.1 	Monkeypox virus isolate MPXV22/human/USA-NE-111, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP314960.1 	Monkeypox virus isolate MPXV22/human/USA-NE-115, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP314961.1 	Monkeypox virus isolate MPXV22/human/USA-NE-152, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP320548.1 	Monkeypox virus isolate LIM-INS008, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP320549.1 	Monkeypox virus isolate LIM-INS-010, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP320550.1 	Monkeypox virus isolate LIM-INS-015, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP320551.1 	Monkeypox virus isolate LIM-INS-018, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP320552.1 	Monkeypox virus isolate LIM-INS-012, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP320553.1 	Monkeypox virus isolate LIM-INS-013, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP320554.1 	Monkeypox virus isolate LIM-INS-016, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP320555.1 	Monkeypox virus isolate LIM-INS-021, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP331334.1 	Monkeypox virus isolate MPXV_UK_2022_9000060, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP331335.1 	Monkeypox virus isolate MPXV_UK_2022_9000155, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP331336.1 	Monkeypox virus isolate MPXV_UK_2022_9000166, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP331337.1 	Monkeypox virus isolate MPXV_UK_2022_9000183, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP331338.1 	Monkeypox virus isolate MPXV_UK_2022_9000194, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP339846.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI289, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP339847.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI290, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP339848.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI291, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP339849.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI292, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP339850.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI293, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP339851.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI294, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP339852.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI295, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP339853.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI296, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP339854.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI297, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP339855.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI298, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP351278.1 	Monkeypox virus isolate MPXV22/human/USA-OK-21, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP351279.1 	Monkeypox virus isolate MPXV22/human/USA-OK-41, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP351280.1 	Monkeypox virus isolate MPXV22/human/USA-OK-61, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP351281.1 	Monkeypox virus isolate MPXV22/human/USA-OK-66, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP351282.1 	Monkeypox virus isolate MPXV22/human/USA-OK-67, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP351283.1 	Monkeypox virus isolate MPXV22/human/USA-OK-68, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP351284.1 	Monkeypox virus isolate MPXV22/human/USA-OK-69, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP351285.1 	Monkeypox virus isolate MPXV22/human/USA-OK-86, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP351286.1 	Monkeypox virus isolate MPXV22/human/USA-OK-134, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP351287.1 	Monkeypox virus isolate MPXV22/human/USA-OK-149, complete genome	USA: Oklahoma	Homo sapiens	Monkeypox virus	complete
OP378693.1 	Monkeypox virus isolate MPXV_USA_2022_DC0009, complete genome	USA: DC	Homo sapiens	Monkeypox virus	complete
OP378694.1 	Monkeypox virus isolate MPXV_USA_2022_GA0006, complete genome	USA: GA	Homo sapiens	Monkeypox virus	complete
OP378695.1 	Monkeypox virus isolate MPXV_USA_2022_DC0010, complete genome	USA: DC	Homo sapiens	Monkeypox virus	complete
OP378696.1 	Monkeypox virus isolate MPXV_USA_2022_DC0008, complete genome	USA: DC	Homo sapiens	Monkeypox virus	complete
OP378698.1 	Monkeypox virus isolate MPXV_USA_2022_GA0007, complete genome	USA: GA	Homo sapiens	Monkeypox virus	complete
OP378699.1 	Monkeypox virus isolate MPXV_USA_2022_GA0013, complete genome	USA: GA	Homo sapiens	Monkeypox virus	complete
OP378700.1 	Monkeypox virus isolate MPXV_USA_2022_GA0015, complete genome	USA: GA	Homo sapiens	Monkeypox virus	complete
OP378701.1 	Monkeypox virus isolate MPXV_USA_2022_NY0028, complete genome	USA: NY	Homo sapiens	Monkeypox virus	complete
OP378702.1 	Monkeypox virus isolate MPXV_USA_2022_MI0001, complete genome	USA: MI	Homo sapiens	Monkeypox virus	complete
OP378703.1 	Monkeypox virus isolate MPXV_USA_2022_HI0003, complete genome	USA: HI	Homo sapiens	Monkeypox virus	complete
OP378704.1 	Monkeypox virus isolate MPXV_USA_2022_TX0010, complete genome	USA: TX	Homo sapiens	Monkeypox virus	complete
OP378705.1 	Monkeypox virus isolate MPXV_USA_2022_TX0011, complete genome	USA: TX	Homo sapiens	Monkeypox virus	complete
OP378706.1 	Monkeypox virus isolate MPXV_USA_2022_IL0053, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP378707.1 	Monkeypox virus isolate MPXV_USA_2022_VA0004, complete genome	USA: VA	Homo sapiens	Monkeypox virus	complete
OP378708.1 	Monkeypox virus isolate MPXV_USA_2022_VA0005, complete genome	USA: VA	Homo sapiens	Monkeypox virus	complete
OP378709.1 	Monkeypox virus isolate MPXV_USA_2022_PA0006, complete genome	USA: PA	Homo sapiens	Monkeypox virus	complete
OP378710.1 	Monkeypox virus isolate MPXV_USA_2022_VA0007, complete genome	USA: VA	Homo sapiens	Monkeypox virus	complete
OP378711.1 	Monkeypox virus isolate MPXV_USA_2022_VA0008, complete genome	USA: VA	Homo sapiens	Monkeypox virus	complete
OP392531.1 	Monkeypox virus isolate MpxV/human/USA/OH-UW-071356/2022, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP392532.1 	Monkeypox virus isolate MpxV/human/USA/OH-UW-080114/2022, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP392533.1 	Monkeypox virus isolate MpxV/human/USA/OH-UW-085672/2022, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP392534.1 	Monkeypox virus isolate MpxV/human/USA/OH-UW-089384/2022, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP392535.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-080100/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392536.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-080292/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392538.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-081714/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392539.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-082215/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392540.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-082770/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392541.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-082880/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392542.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-083506/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392543.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-083584/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392544.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-083781/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392545.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-084148/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392546.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-085171/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392547.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-085462/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392548.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-087094/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392549.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-087104/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392551.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-088092/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392552.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-088325/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP392553.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-088960/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP394229.1 	Monkeypox virus isolate 9000220_NCPV_1703, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP413713.1 	Monkeypox virus isolate 9000231, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP413714.1 	Monkeypox virus isolate 9000289, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP413715.1 	Monkeypox virus isolate 9000327, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP413716.1 	Monkeypox virus isolate 9000351, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP413717.1 	Monkeypox virus isolate 9000353, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP413718.1 	Monkeypox virus isolate 9000360, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415180.1 	Monkeypox virus isolate MPX_CJjutN_9000198, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415182.1 	Monkeypox virus isolate MPX_Yob5K4_9000201, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415183.1 	Monkeypox virus isolate MPX_Yob5K4_9000202, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415184.1 	Monkeypox virus isolate MPX_h9DUQg_9000203, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415186.1 	Monkeypox virus isolate MPX_cmjxZM_9000205, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415187.1 	Monkeypox virus isolate MPX_Q9BB92_9000206, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415188.1 	Monkeypox virus isolate MPX_dDDHx_9000207, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415189.1 	Monkeypox virus isolate MPX_luLfgA_9000208, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415190.1 	Monkeypox virus isolate MPX_KJ3uDD_9000210, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415192.1 	Monkeypox virus isolate MPX_Qi7K5L_9000213, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415193.1 	Monkeypox virus isolate MPX_gOirGi_9000215, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415194.1 	Monkeypox virus isolate MPX_96X1Vd_9000216, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415195.1 	Monkeypox virus isolate MPX_96X1Vd_9000217, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415196.1 	Monkeypox virus isolate MPX_96X1Vd_9000218, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415197.1 	Monkeypox virus isolate MPX_2v76E1_9000221, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415198.1 	Monkeypox virus isolate MPX_2v76E1_9000222, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415199.1 	Monkeypox virus isolate MPX_K1dQNt_9000223, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415200.1 	Monkeypox virus isolate MPX_K1dQNt_9000224, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415201.1 	Monkeypox virus isolate MPX_K1dQNt_9000225, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415202.1 	Monkeypox virus isolate MPX_fZLVcc_9000227, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415203.1 	Monkeypox virus isolate MPX_fZLVcc_9000228, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415204.1 	Monkeypox virus isolate MPX_fZLVcc_9000229, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415205.1 	Monkeypox virus isolate MPX_TcUINH_9000230, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415206.1 	Monkeypox virus isolate MPX_BhVKjm_9000232, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415207.1 	Monkeypox virus isolate MPX_BhVKjm_9000233, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415208.1 	Monkeypox virus isolate MPX_Fap1fz_9000234, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415209.1 	Monkeypox virus isolate MPX_Fap1fz_9000235, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415210.1 	Monkeypox virus isolate MPX_KMgssq_9000236, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415211.1 	Monkeypox virus isolate MPX_KMgssq_9000237, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415212.1 	Monkeypox virus isolate MPX_UbfBKN_9000238, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415213.1 	Monkeypox virus isolate MPX_UbfBKN_9000239, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415214.1 	Monkeypox virus isolate MPX_42KDT6_9000240, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415215.1 	Monkeypox virus isolate MPX_42KDT6_9000241, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415216.1 	Monkeypox virus isolate MPX_OXSHAI_9000245, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415218.1 	Monkeypox virus isolate MPX_V5dRAI_9000247, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415219.1 	Monkeypox virus isolate MPX_AooXJI_9000248, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415221.1 	Monkeypox virus isolate MPX_diQWGf_9000250, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415222.1 	Monkeypox virus isolate MPX_12DvO8_9000251, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415223.1 	Monkeypox virus isolate MPX_jpMpSR_9000252, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415224.1 	Monkeypox virus isolate MPX_3U0idu_9000254, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415225.1 	Monkeypox virus isolate MPX_vBjMTK_9000255, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415226.1 	Monkeypox virus isolate MPX_k9tr7U_9000256, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415227.1 	Monkeypox virus isolate MPX_1bN2W6_9000258, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415228.1 	Monkeypox virus isolate MPX_UBm6ar_9000259, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415230.1 	Monkeypox virus isolate MPX_dlHLXa_9000261, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415231.1 	Monkeypox virus isolate MPX_8gbW2X_9000262, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415232.1 	Monkeypox virus isolate MPX_AZQnFn_9000263, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415233.1 	Monkeypox virus isolate MPX_qQzToC_9000264, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415234.1 	Monkeypox virus isolate MPX_L6rBi6_9000265, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415235.1 	Monkeypox virus isolate MPX_YhLyQX_9000266, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415237.1 	Monkeypox virus isolate MPX_oJ2Z6R_9000271, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415238.1 	Monkeypox virus isolate MPX_GGr0lD_9000276, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415239.1 	Monkeypox virus isolate MPX_cAC1lu_9000277, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415240.1 	Monkeypox virus isolate MPX_OSmnPq_9000278, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415241.1 	Monkeypox virus isolate MPX_lBTTWI_9000279, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415242.1 	Monkeypox virus isolate MPX_7f1tnH_9000280, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415243.1 	Monkeypox virus isolate MPX_vSkiJH_9000281, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415244.1 	Monkeypox virus isolate MPX_z0MIuQ_9000282, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415245.1 	Monkeypox virus isolate MPX_jW1uT9_9000283, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415246.1 	Monkeypox virus isolate MPX_J6xzTO_9000286, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415247.1 	Monkeypox virus isolate MPX_J6xzTO_9000287, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415248.1 	Monkeypox virus isolate MPX_XJRG9b_9000293, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415249.1 	Monkeypox virus isolate MPX_nKUAZz_9000294, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415250.1 	Monkeypox virus isolate MPX_xSF5DR_9000295, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415251.1 	Monkeypox virus isolate MPX_eobXCZ_9000296, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415252.1 	Monkeypox virus isolate MPX_WOcPOH_9000297, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415253.1 	Monkeypox virus isolate MPX_cbQgLw_9000299, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415254.1 	Monkeypox virus isolate MPX_imBNaw_9000300, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415255.1 	Monkeypox virus isolate MPX_GZUtx9_9000301, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415256.1 	Monkeypox virus isolate MPX_jTHLhj_9000307, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415257.1 	Monkeypox virus isolate MPX_eunRrC_9000312, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415258.1 	Monkeypox virus isolate MPX_XAF7gk_9000317, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415259.1 	Monkeypox virus isolate MPX_VghSe2_9000318, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415260.1 	Monkeypox virus isolate MPX_PZ8OdF_9000319, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415261.1 	Monkeypox virus isolate MPX_1bN2W6_9000321, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415262.1 	Monkeypox virus isolate MPX_Gb1XpC_9000323, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415263.1 	Monkeypox virus isolate MPX_1bN2W6_9000324, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415264.1 	Monkeypox virus isolate MPX_Tga3e9_9000325, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415265.1 	Monkeypox virus isolate MPX_7eECz2_9000326, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415266.1 	Monkeypox virus isolate MPX_ElGfGw_9000328, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415267.1 	Monkeypox virus isolate MPX_rYdyAi_9000329, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415268.1 	Monkeypox virus isolate MPX_Qjmiyl_9000330, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415269.1 	Monkeypox virus isolate MPX_i0Eo3X_9000331, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415271.1 	Monkeypox virus isolate MPX_Mfh7qh_9000333, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415272.1 	Monkeypox virus isolate MPX_bSkpM3_9000334, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415273.1 	Monkeypox virus isolate MPX_L0aaxP_9000335, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415274.1 	Monkeypox virus isolate MPX_i96eY5_9000346, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415276.1 	Monkeypox virus isolate MPX_KV9qz9_9000349, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415277.1 	Monkeypox virus isolate MPX_znBYiF_9000350, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415278.1 	Monkeypox virus isolate MPX_ev2D41_9000352, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415280.1 	Monkeypox virus isolate MPX_3LjZEY_9000355, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415281.1 	Monkeypox virus isolate MPX_hSAaEl_9000356, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415282.1 	Monkeypox virus isolate MPX_yttrq1_9000358, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP415283.1 	Monkeypox virus isolate MPX_QfgFmq_9000359, complete genome	United Kingdom	Homo sapiens	Monkeypox virus	complete
OP422340.1 	Monkeypox virus isolate hMPXV/Austria/MUW1533948/2022, complete genome	Austria	Homo sapiens	Monkeypox virus	complete
OP422341.1 	Monkeypox virus isolate hMPXV/Austria/MUW1538395/2022, complete genome	Austria	Homo sapiens	Monkeypox virus	complete
OP422342.1 	Monkeypox virus isolate hMPXV/Austria/MUW1539124/2022, complete genome	Austria	Homo sapiens	Monkeypox virus	complete
OP422343.1 	Monkeypox virus isolate hMPXV/Austria/MUW1540386/2022, complete genome	Austria	Homo sapiens	Monkeypox virus	complete
OP431825.1 	Monkeypox virus isolate MPXV22/human/USA-NE-127, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP431826.1 	Monkeypox virus isolate MPXV22/human/USA-NE-154, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP431827.1 	Monkeypox virus isolate MPXV22/human/USA-NE-176, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP431828.1 	Monkeypox virus isolate MPXV22/human/USA-NE-181, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP431829.1 	Monkeypox virus isolate MPXV22/human/USA-NE-199, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP434519.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-074978/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP442936.1 	Monkeypox virus isolate MpxV/human/USA/OH-UW-070197/2022, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP442937.1 	Monkeypox virus isolate MpxV/human/USA/OH-UW-070832/2022, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP442938.1 	Monkeypox virus isolate MpxV/human/USA/OH-UW-071048/2022, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP442939.1 	Monkeypox virus isolate MpxV/human/USA/OH-UW-078962/2022, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP442940.1 	Monkeypox virus isolate MpxV/human/USA/OH-UW-086376/2022, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP442941.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-082488/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP442942.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-084331/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP442945.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-083698/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP442946.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-085393/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP442947.1 	Monkeypox virus isolate MpxV/human/USA/WA-UW-088793/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP459202.1 	Monkeypox virus isolate MPXV_USA_2022_GA0005, complete genome	USA: GA	Homo sapiens	Monkeypox virus	complete
